matricula  U.E.A. Trim Ev. Cal Plan
 209369801 2132060 15P REC. B   56 J69801
 209369801 2332083 15P GLO. NA  56 BJ08
 209369801 2132061 15O REC. S   56 J32061
 209369801 2132062 15O GLO. NA  56 BE02
 209369801 2132062 15O REC. NA  56 J32062
 209369801 2132062 16I GLO. S   56 BE01
 209369801 2132063 16I REC. NA  56 J32063
 209369801 2132065 16I GLO. S   56 BH02
 209369801 2122082 16P GLO. NA  56 BF01
 209369801 2241089 16P GLO. NA  56 HB02
 209369801 2331072 16P GLO. NA  56 BH08
 209369801 2332071 16P GLO. NA  56 BG08
 209369801 2122082 16O REC. NA  56 J22082
 209369801 2211087 16O GLO. B   56 HD52
 209369801 2352002 16O GLO. NA  56 BL05
 209369801 2352011 16O GLO. MB  56 BL55
 209369801 2122082 17I REC. NA  56 J22082
 209369801 2255317 17I REC. NA  56 J55317
 209369801 2332003 17I GLO. NA  56 BH07
 209369801 2332064 17I GLO. NA  56 BG58
 209369801 2332087 17I GLO. S   56 BK07
 209369801 2122082 17P REC. NA  56 J22082
 209369801 2321089 17P GLO. MB  56 BF06
 209369801 2332062 17P GLO. B   56 BG58
 209369801 2352010 17P GLO. NA  56 BK55
 209369801 2122082 17O GLO. S   56 BF02
 209369801 2122083 17O REC. NA  56 J22083
 209369801 2332086 17O GLO. NA  56 BK07
 209369801 2122083 18I GLO. S   56 BG01
 209369801 2255317 18I REC. NA  56 J55317
 209369801 2331072 18I GLO. NA  56 BH08
 209369801 2122084 18P GLO. S   56 BH51
 209369801 2255317 18P REC. NA  56 J55317
 209369801 2331077 18P REC. NA  56 J31077
 209369801 2332074 18P GLO. S   56 BG08
 209369801 2332075 18P GLO. NA  56 BG08
 209369801 2332080 18P GLO. NA  56 BG08
 209369801 2332086 18P GLO. S   56 BL07
 209369801 2132063 18O GLO. NA  56 BF51
 209369801 2331077 18O GLO. S   56 BJ08
 209369801 2332001 18O GLO. NA  56 BI07
 209369801 2212003 19I GLO. NA  56 HH51
 209369801 2331061 19I REC. S   56 J31061
 209369801 2331068 19I GLO. NA  56 BK07
 209369801 2331068 19I REC. NA  56 J31068
 209369801 2331074 19I GLO. NA  56 BI58
 209369801 2332089 19I GLO. S   56 BK08
 209369801 2242036 19P GLO. S   56 HA51
 209369801 2331074 19P GLO. S   56 BI08
 209369801 2332080 19P GLO. S   56 BG08
 209369801 2332083 19P REC. NA  56 J32083
 209369801 2332075 20I GLO. S   56 BG08
 209369801 2332083 20I GLO. S   56 BJ08
 209369801 2331072 20I REC. S   56 J31072
 209369801 2132063 20I REC. MB  56 J32063
 209369801 2331075 20P REC. S   56 J31075
 209369801 2332003 20P REC. S   56 J32003
 209369801 2331076 20O GLO. S   56 BK58
 209369801 2332060 20O REC. B   56 J32060
 210221919 2300033 10P GLO. EQ  56
 210221919 2300035 10P GLO. EQ  56
 210221919 2255065 10O GLO. EQ  56
 210221919 2900057 10O GLO. EQ  56
 210221919 2300034 11I REC. EQ  56
 210221919 2130034 11P GLO. EQ  56
 210221919 2331062 11P GLO. EQ  56
 210221919 2331064 11P GLO. EQ  56
 210221919 2331065 11O GLO. EQ  56
 210221919 2255066 12P REC. EQ  56
 210221919 2900056 12P REC. EQ  56
 210221919 2112013 13I GLO. NA  56 BC02
 210221919 2132075 13I GLO. NA  56 BB52
 210221919 2331066 13I GLO. NA  56 BE08
 210221919 2132075 13P GLO. NA  56 BB51
 210221919 2331063 13P GLO. NA  56 BC07
 210221919 2112013 13O GLO. NA  56 BB51
 210221919 2331061 13O GLO. NA  56 BB08C
 210221919 2331061 14I GLO. NA  56 BB58A
 210221919 2331067 14I GLO. NA  56 BF07
 210221919 2112013 14P REC. NA  56 J12013
 210221919 2331063 14O GLO. S   56 BC07
 210221919 2132075 15I REC. NA  56 J32075
 210221919 2132075 15P REC. NA  56 J32075
 210221919 2132075 16I REC. B   56 J19919
 210221919 2132060 16P GLO. NA  56 BC51
 210221919 2132061 16P GLO. NA  56 BD01
 210221919 2122081 16P GLO. S   56 BC01
 210221919 2331066 16P REC. NA  56 J31066
 210221919 2141025 16O GLO. NA  56 BD01
 210221919 2331066 16O GLO. NA  56 BE58
 210221919 2132060 16O GLO. NA  56 BC51
 210221919 2141025 17I GLO. S   56 BD51
 210221919 2132061 17I GLO. NA  56 BD01
 210221919 2132060 17I REC. NA  56 J32060
 210221919 2141026 17P GLO. B   56 BE51
 210221919 2132060 17P REC. NA  56 J32060
 210221919 2132060 17O REC. B   56 J18691
 210221919 2132062 18I GLO. NA  56 BE02
 210221919 2132064 18I GLO. NA  56 BG01
 210221919 2331073 18I GLO. NA  56 BI08
 210221919 2132062 18I REC. NA  56 J32062
 210221919 2331073 18P GLO. S   56 BI08
 210221919 2132062 18P GLO. NA  56 BE02
 210221919 2132062 18P REC. S   56 J32062
 210221919 2332083 18O GLO. NA  56 BJ08
 210221919 2132063 18O GLO. S   56 BF01
 210221919 2122082 18O GLO. S   56 BF02
 210221919 2132061 18O REC. B   56 J32061
 210221919 2132064 19I GLO. NA  56 BG02
 210221919 2332083 19I GLO. NA  56 BJ08
 210221919 2122083 19I GLO. S   56 BG01
 210221919 2332060 19I REC. NA  56 J32060
 210221919 2332060 19P GLO. NA  56 BG08
 210221919 2122084 19P GLO. S   56 BH51
 210221919 2331067 19P GLO. B   56 BF58
 210221919 2331074 19P GLO. NA  56 BI08
 210221919 2112013 19P REC. S   56 J12013
 210221919 2331061 19P REC. NA  56 J31061
 210221919 2331077 19O GLO. NA  56 BJ08
 210221919 2332080 19O GLO. NA  56 BG08
 210221919 2331072 19O GLO. S   56 BH58
 210221919 2331074 19O GLO. S   56 BI58
 210221919 2352018 19O GLO. B   56 BJ55
 210221919 2332060 19O GLO. S   56 BH08
 210221919 2331077 19O REC. S   56 J31077
 210221919 2331075 20I GLO. B   56 BJ58
 210221919 2332075 20I GLO. MB  56 BG08
 210221919 2332086 20I GLO. B   56 BK58
 210221919 2281052 20I GLO. MB  56 HE51
 210221919 2342033 20I GLO. B   56 BI02
 210221919 2331068 20I GLO. S   56 BK57
 210221919 2331061 20I REC. S   56 J31061
 210221919 2332080 20I REC. S   56 J32080
 210221919 2332062 20P GLO. B   56 BG58
 210221919 2255064 20P REC. MB  56 J55064
 210221919 2332083 20P REC. S   56 J32083
 210221919 2331076 20O GLO. S   56 BK58
 210221919 2132064 20O REC. MB  56 J32064
 210221919 2331069 20O REC. B   56 J31069A
 210222892 2300033 10P GLO. EQ  56
 210222892 2300034 10P GLO. EQ  56
 210222892 2300035 10P GLO. EQ  56
 210222892 2331062 10O GLO. EQ  56
 210222892 2255065 11P GLO. EQ  56
 210222892 2331064 11P GLO. EQ  56
 210222892 2900057 11P GLO. EQ  56
 210222892 2331063 11O REC. EQ  56
 210222892 2130034 12I GLO. EQ  56
 210222892 2331065 12I GLO. EQ  56
 210222892 2132075 12O GLO. EQ  56
 210222892 2112013 13P GLO. NA  56 BB51
 210222892 2112013 13P REC. NA  56 J12013
 210222892 2122081 13P GLO. NA  56 BC01
 210222892 2132060 13P GLO. NA  56 BC03
 210222892 2331061 13P GLO. NA  56 BB08A
 210222892 2331067 13P GLO. NA  56 BF08
 210222892 2331067 13P REC. NA  56 J31067
 210222892 2112013 13O GLO. NA  56 BB02
 210222892 2132060 13O GLO. NA  56 BC03
 210222892 2331061 13O GLO. NA  56 BB58
 210222892 2331067 14I GLO. NA  56 BF57
 210222892 2122081 14P GLO. NA  56 BC02
 210222892 2132061 14P GLO. NA  56 BD02
 210222892 2122081 15P REC. S   56 J22081
 210222892 2141025 15O GLO. S   56 BD02
 210222892 2331061 15O REC. B   56 J31061
 210222892 2141026 16I GLO. S   56 BE51
 210222892 2331066 16I GLO. NA  56 BE07
 210222892 2331066 16I REC. S   56 J31066
 210222892 2132061 16P GLO. NA  56 BD01
 210222892 2132061 16P REC. NA  56 J32061
 210222892 2112013 16O REC. S   56 J12013
 210222892 2332083 17I GLO. NA  56 BJ08
 210222892 2132064 17I GLO. S   56 BG02
 210222892 2331073 17I GLO. B   56 BI08
 210222892 2331067 17I REC. S   56 J31067
 210222892 2332083 17I REC. S   56 J32083
 210222892 2255064 17P GLO. NA  56 HD02
 210222892 2331076 17P GLO. MB  56 BK08
 210222892 2132065 17O GLO. NA  56 BH02
 210222892 2132065 18I GLO. B   56 BH01
 210222892 2255064 18I GLO. S   56 HD10
 210222892 2332060 18I REC. S   56 EXT2060
 210222892 2255066 18P GLO. NA  56 HF52
 210222892 2132060 18P REC. S   56 J32060
 210222892 2255066 18O GLO. S   56 HF07
 210222892 2132062 18O GLO. S   56 BE02
 210222892 2332071 18O REC. B   56 J32071
 210222892 2132061 18O REC. S   56 J32061
 210222892 2242036 19I GLO. S   56 HA51
 210222892 2122082 19I GLO. NA  56 BF01
 210222892 2332086 19I GLO. S   56 BK58
 210222892 2132063 19I GLO. S   56 BF02
 210222892 2122082 19I REC. NA  56 J22082
 210222892 2211081 19P GLO. B   56 HC01
 210222892 2293089 19P GLO. MB  56 HF03
 210222892 2122082 19P GLO. NA  56 BF03
 210222892 2332000 19P GLO. B   56 BG08
 210222892 2331097 19O GLO. S   56 BI07
 210222892 2332062 19O GLO. B   56 BG08
 210222892 2321088 19O GLO. NA  56 BE06
 210222892 2342002 19O GLO. S   56 BG52
 210222892 2331072 19O GLO. NA  56 BH08
 210222892 2321088 19O REC. MB  56 J21088
 210222892 2122082 19O REC. B   56
 210222892 2332057 20I GLO. B   56 BG08
 210222892 2122083 20I GLO. B   56 BG51
 210222892 2332074 20I GLO. MB  56 BG08
 210222892 2332075 20I GLO. B   56 BG08
 210222892 2331074 20P GLO. B   56 BI08
 210222892 2332087 20P GLO. B   56 BK07
 210222892 2331072 20P GLO. S   56 BH58
 210222892 2122084 20P GLO. MB  56 BH52
 210222892 2331077 20P REC. MB  56 J31077
 210222892 2331075 20P REC. B   56 J31075
 210222892 2331068 20O GLO. B   56 BK58
 210223482 2130034 10P GLO. EQ  56
 210223482 2300033 10P GLO. EQ  56
 210223482 2300034 10P GLO. EQ  56
 210223482 2300035 10P GLO. EQ  56
 210223482 2255066 11I GLO. EQ  56
 210223482 2331062 11I GLO. EQ  56
 210223482 2331064 11I GLO. EQ  56
 210223482 2900056 11I GLO. EQ  56
 210223482 2331065 11P GLO. EQ  56
 210223482 2112013 11O GLO. EQ  56
 210223482 2331066 11O GLO. EQ  56
 210223482 2332081 11O GLO. EQ  56
 210223482 2132075 12I REC. EQ  56
 210223482 2331063 12I GLO. EQ  56
 210223482 2255065 12P REC. EQ  56
 210223482 2331067 12P GLO. EQ  56
 210223482 2900057 12P REC. EQ  56
 210223482 2141025 12O GLO. EQ  56
 210223482 2332059 12O GLO. EQ  56
 210223482 2332061 12O GLO. EQ  56
 210223482 2332063 12O GLO. EQ  56
 210223482 2122081 13I GLO. B   56 BC51
 210223482 2132060 13I GLO. S   56 BC01
 210223482 2132061 13I GLO. NA  56 BD51
 210223482 2331061 13I GLO. B   56 BB58C
 210223482 2141026 13P GLO. MB  56 BD51
 210223482 2331072 13P GLO. S   56 BH58
 210223482 2332060 13P GLO. B   56 BG08
 210223482 2332083 13P GLO. NA  56 BJ08A
 210223482 2132064 13O GLO. NA  56 BG01
 210223482 2331074 13O GLO. NA  56 BI58
 210223482 2332082 13O GLO. NA  56 BG08
 210223482 2132061 14I GLO. S   56 BD02
 210223482 2132064 14P GLO. S   56 BG02
 210223482 2211095 14P GLO. NA  56 HF02
 210223482 2212035 14P GLO. NA  56 HH01
 210223482 2331073 14P GLO. B   56 BI58
 210223482 2132065 14O GLO. MB  56 BH02
 210223482 2331097 14O GLO. NA  56 BL07
 210223482 2132062 14O GLO. B   56 BE51
 210223482 2132063 15I GLO. B   56 BF02
 210223482 2122082 15I GLO. NA  56 BF01
 210223482 2281081 15I GLO. MB  56 HH51
 210223482 2332071 15P GLO. S   56 BG08
 210223482 2342032 15P GLO. B   56 BH04
 210223482 2122082 15O GLO. NA  56 BF02
 210223482 2281052 15O GLO. NA  56 HE01
 210223482 2331096 15O GLO. B   56 BI07
 210223482 2211082 16I GLO. B   56 HC08
 210223482 2352011 16I GLO. MB  56 BL55
 210223482 2332083 16I REC. NA  56 J32083
 210223482 2332074 16P GLO. B   56 BG08
 210223482 2332075 16P GLO. B   56 BG08
 210223482 2332083 16P GLO. B   56 BJ58
 210223482 2342025 16P GLO. NA  56 BI52
 210223482 2331076 16O GLO. S   56 BK58
 210223482 2332062 16O GLO. B   56 BG58
 210223482 2332086 16O GLO. S   56 BK07
 210223482 2342027 16O GLO. NA  56 BJ02
 210223482 2332089 17I GLO. S   56 BK58
 210223482 2122082 17P REC. S   56 J22082
 210223482 2122083 17O GLO. B   56 BG51
 210223482 2331074 18I GLO. B   56 BI58
 210223482 2122084 18I GLO. B   56 BH51
 210223482 2331077 18I REC. NA  56 J31077
 210223482 2331077 18P GLO. S   56 BJ08
 210223482 2331075 18P GLO. S   56 BJ08
 210223482 2331068 18O GLO. S   56 BK58
 210223482 2000014 19I GLO. NA  56 MDEX202
 210223482 2331069 19I GLO. NA  56 BL08
 210223482 2331069 19I REC. NA  56 J31069B
 210223482 2331069 19P REC. S   56 J31069B
 210223482 2255064 19O GLO. NA  56 HD09
 210318075 2300033 10O GLO. EQ  56
 210318075 2300034 10O GLO. EQ  56
 210318075 2331062 11I GLO. EQ  56
 210318075 2255065 11P GLO. EQ  56
 210318075 2331063 11P GLO. EQ  56
 210318075 2331064 11P GLO. EQ  56
 210318075 2900057 11P GLO. EQ  56
 210318075 2300035 11O GLO. EQ  56
 210318075 2331065 11O GLO. EQ  56
 210318075 2331066 12I GLO. EQ  56
 210318075 2332081 12I GLO. EQ  56
 210318075 2332059 12P GLO. EQ  56
 210318075 2130034 13I GLO. S   56 BA03
 210318075 2255064 13I GLO. MB  56 HD05
 210318075 2112013 13P GLO. NA  56 BB04
 210318075 2132075 13P GLO. NA  56 BB04
 210318075 2132075 13P REC. S   56 J32075
 210318075 2331061 13P GLO. NA  56 BB07A
 210318075 2331067 13P GLO. B   56 BF57
 210318075 2132060 13O GLO. NA  56 BC04
 210318075 2132060 14I GLO. MB  56 BC51
 210318075 2132061 14I GLO. S   56 BD01
 210318075 2132062 14I REC. NA  56 J32062
 210318075 2331061 14I GLO. S   56 BB07A
 210318075 2122081 14P GLO. NA  56 BC52
 210318075 2132062 14P GLO. NA  56 BE01
 210318075 2132064 14P GLO. S   56 BG01
 210318075 2331073 14P GLO. NA  56 BI58
 210318075 2332083 14P GLO. B   56 BJ58
 210318075 2122081 14O GLO. S   56 BC03
 210318075 2132065 14O GLO. NA  56 BH01
 210318075 2132062 14O GLO. B   56 BE51
 210318075 2255066 14O REC. NA  56 J55066
 210318075 2112013 15I GLO. NA  56 BB01
 210318075 2122082 15I GLO. NA  56 BF01
 210318075 2332060 15I GLO. NA  56 BG08
 210318075 2331073 15I GLO. NA  56 BI08
 210318075 2332060 15P GLO. NA  56 BG08
 210318075 2255066 15P GLO. B   56 HF03
 210318075 2122082 15P GLO. B   56 BF02
 210318075 2141025 15P GLO. NA  56 BD51
 210318075 2122083 15O GLO. NA  56 BG01
 210318075 2132063 15O GLO. NA  56 BF51
 210318075 2122083 15O REC. NA  56 J22083
 210318075 2332075 16I GLO. S   56 BG08
 210318075 2332074 16I GLO. S   56 BG08
 210318075 2122083 16I GLO. NA  56 BG02
 210318075 2211081 16I GLO. NA  56 HC52
 210318075 2211090 16I GLO. NA  56 HE52
 210318075 2292089 16P GLO. NA  56 HH51
 210318075 2211081 16P GLO. NA  56 HC05
 210318075 2141099 16P GLO. NA  56 CL01
 210318075 2331072 16P GLO. NA  56 BH08
 210318075 2141025 16P GLO. NA  56 BD01
 210318075 2332071 16P GLO. NA  56 BG08
 210318075 2122083 16P REC. NA  56 J22083
 210318075 2112013 16P REC. NA  56 J12013
 210318075 2331080 16O GLO. NA  56 BG07A
 210318075 2342032 16O GLO. NA  56 BJ62
 210318075 2132063 16O GLO. NA  56 BF51
 210318075 2211078 16O GLO. B   56 HB52
 210318075 2332086 16O GLO. NA  56 BK07
 210318075 2342027 17I GLO. NA  56 BK02
 210318075 2342033 17I GLO. NA  56 BJ02
 210318075 2292089 17I GLO. NA  56 HH01
 210318075 2352018 17I GLO. NA  56 BJ55
 210318075 2132065 17P GLO. NA  56 BH02
 210318075 2211085 17P GLO. NA  56 HD03
 210318075 2122225 17P GLO. NA  56 CJ01
 210318075 2211083 17P GLO. NA  56 HC53
 210318075 2332086 17P GLO. NA  56 BK07
 210318075 2331072 17P GLO. NA  56 BH08
 210318075 2255133 17O GLO. NA  56 HJ02
 210318075 2312058 17O GLO. NA  56 BG01A
 210318075 2255134 17O GLO. NA  56 HJ51
 210318075 2341092 17O GLO. NA  56 OPEXT05
 210318075 2212008 18I GLO. NA  56 HH57
 210318075 2332080 18I GLO. NA  56 BG08
 210318075 2352018 18I GLO. NA  56 BJ55
 210318075 2281052 18I GLO. NA  56 HE51
 210318075 2122232 18I GLO. NA  56 CH01
 210318075 2211095 18P GLO. NA  56 HF07
 210318075 2255134 18P GLO. NA  56 HJ01
 210318075 2352000 18P GLO. NA  56 BK05
 210318075 2352017 18P GLO. NA  56 BK55
 210318075 2352010 18P GLO. NA  56 BK55
 210318075 2141104 18P GLO. NA  56 CH01
 210318075 2352017 18O GLO. NA  56 BL05
 210318075 2211086 18O GLO. B   56 HD52
 210318075 2331080 18O GLO. MB  56 BG07A
 210318075 2332001 18O GLO. S   56 BI07
 210318075 2331078 18O GLO. B   56 BK07
 210318075 2332080 19I GLO. MB  56 BG08
 210318075 2332071 19I GLO. S   56 BG58
 210318075 2242036 19I GLO. NA  56 HA01
 210318075 2342033 19I GLO. B   56 BI02
 210318075 2332076 19I GLO. NA  56 BG58
 210318075 2211087 19P GLO. NA  56 HD03
 210318075 2342003 19P GLO. NA  56 BG02
 210318075 2332057 19P GLO. NA  56 BG08
 210318075 2122083 19P REC. S   56 J18075
 210318075 2352016 19O GLO. B   56 BL55
 210318075 2331074 19O GLO. NA  56 BI58
 210318075 2292077 19O GLO. MB  56 HA05
 210318075 2122084 19O GLO. NA  56 BG51
 210318075 2331074 19O REC. S   56 J31074
 210318431 2300033 10O GLO. EQ  56
 210318431 2300034 10O GLO. EQ  56
 210318431 2300035 10O GLO. EQ  56
 210318431 2331062 11I GLO. EQ  56
 210318431 2331064 11I GLO. EQ  56
 210318431 2130034 11P REC. EQ  56
 210318431 2255065 11P GLO. EQ  56
 210318431 2331065 11P GLO. EQ  56
 210318431 2900057 11P GLO. EQ  56
 210318431 2132075 11O GLO. EQ  56
 210318431 2255066 11O GLO. EQ  56
 210318431 2331063 11O GLO. EQ  56
 210318431 2331066 11O GLO. EQ  56
 210318431 2332081 11O GLO. EQ  56
 210318431 2900056 11O GLO. EQ  56
 210318431 2112013 12I GLO. EQ  56
 210318431 2141025 12I GLO. EQ  56
 210318431 2331061 12P GLO. EQ  56
 210318431 2331067 12P GLO. EQ  56
 210318431 2332059 12P GLO. EQ  56
 210318431 2332061 12P GLO. EQ  56
 210318431 2332063 12P GLO. EQ  56
 210318431 2132060 12O GLO. EQ  56
 210318431 2332000 12O GLO. EQ  56
 210318431 2332060 12O GLO. EQ  56
 210318431 2332062 12O GLO. EQ  56
 210318431 2132061 13I GLO. S   56 BD51
 210318431 2132064 13I GLO. B   56 BG51
 210318431 2331072 13I GLO. NA  56 BH08
 210318431 2331073 13I GLO. S   56 BI08A
 210318431 2332083 13I GLO. NA  56 BJ08
 210318431 2122081 13P GLO. NA  56 BC51
 210318431 2132065 13P GLO. MB  56 BH02
 210318431 2332074 13P GLO. S   56 BG08O
 210318431 2332083 13P GLO. NA  56 BJ08
 210318431 2132062 13O GLO. NA  56 BE02
 210318431 2211092 13O GLO. NA  56 HE53
 210318431 2331072 13O GLO. MB  56 BH58
 210318431 2332066 13O GLO. S   56 BG08
 210318431 2211092 14I GLO. MB  56 HE51
 210318431 2255064 14I GLO. B   56 HD52
 210318431 2331078 14I GLO. S   56 BK07
 210318431 2332071 14I GLO. B   56 BG58
 210318431 2122081 14P GLO. S   56 BC03
 210318431 2132062 14P GLO. NA  56 BE51
 210318431 2132062 14P REC. NA  56 J32062
 210318431 2141026 14P GLO. B   56 BD01
 210318431 2212020 14O GLO. B   56 HH51
 210318431 2132062 14O REC. MB  56 J32062
 210318431 2132063 15I GLO. NA  56 BF02
 210318431 2332075 15I GLO. S   56 BG08
 210318431 2122082 15I GLO. NA  56 BF51
 210318431 2352032 15P GLO. NA  56 BL05
 210318431 2122082 15P GLO. NA  56 BF02
 210318431 2331097 15P GLO. B   56 BL07A
 210318431 2332083 15P REC. S   56 J32083
 210318431 2122082 15P REC. NA  56 J22082
 210318431 2331076 16I GLO. NA  56 BK08
 210318431 2332086 16I GLO. NA  56 BK07
 210318431 2122082 16I REC. NA  56 J22082
 210318431 2331076 16P GLO. NA  56 BK58
 210318431 2331076 16P REC. S   56 J31076
 210318431 2332086 16O GLO. NA  56 BK08
 210318431 2132063 17P GLO. NA  56 BF02
 210318431 2332080 17P GLO. NA  56 BG08
 210318431 2122082 19O REC. S   56 J22082
 210318431 2132063 20I REC. S   56 J32063
 210318431 2122083 20P GLO. S   56 BG01
 210318431 2331074 20O REC. B   56 J31074
 210352134 2300033 10O GLO. EQ  56
 210352134 2300034 10O GLO. EQ  56
 210352134 2300035 10O GLO. EQ  56
 210352134 2331062 11I GLO. EQ  56
 210352134 2331064 11I GLO. EQ  56
 210352134 2255065 11P GLO. EQ  56
 210352134 2331065 11P REC. EQ  56
 210352134 2900057 11P GLO. EQ  56
 210352134 2331066 11O REC. EQ  56
 210352134 2332081 11O REC. EQ  56
 210352134 2130034 13I GLO. NA  56 BA02
 210352134 2331067 13I GLO. NA  56 BF07
 210352134 2331063 13P GLO. S   56 BC07
 210352134 2331061 13O GLO. NA  56 BB07
 210352134 2331067 13O GLO. NA  56 BF57
 210352134 2255064 15P GLO. S   56 HD11
 210352134 2255066 15P GLO. S   56 HF05
 210352134 2331061 16I REC. B   56 J31061
 210352134 2130034 18I REC. B   56 J30034
 210352134 2132075 18P GLO. B   56 BB02
 210352134 2112013 18O GLO. S   56 BB01
 210352134 2132061 18O GLO. NA  56 BD01
 210352134 2132064 19I GLO. S   56 BG02
 210352134 2332083 19I GLO. NA  56 BJ08
 210352134 2332083 19P GLO. S   56 BJ08
 210352134 2122081 19P GLO. S   56 BC51
 210352134 2132060 19P GLO. NA  56 BC01
 210352134 2331073 19P GLO. B   56 BI08
 210352134 2331076 19O GLO. S   56 BK58
 210352134 2141025 19O GLO. S   56 BD01
 210352134 2132061 19O GLO. S   56 BD51
 210352134 2132065 19O GLO. NA  56 BH02
 210352134 2332060 20I GLO. S   56 BH08
 210352134 2141026 20P GLO. MB  56 BE01
 210352134 2132065 20P GLO. B   56 BH02
 210352134 2132060 20P GLO. S   56 BC02
 210352134 2331078 20O GLO. S   56 BK07
 210352134 2352002 20O GLO. B   56 BL05
 210352134 2132062 20O GLO. MB  56 BE01
 210352134 2321088 20O REC. MB  56 J21088
 210352192 2300033 10O GLO. EQ  56
 210352192 2300034 10O GLO. EQ  56
 210352192 2300035 10O GLO. EQ  56
 210352192 2255065 11P GLO. EQ  56
 210352192 2331062 11P GLO. EQ  56
 210352192 2331064 11P GLO. EQ  56
 210352192 2900057 11P GLO. EQ  56
 210352192 2130034 11O REC. EQ  56
 210352192 2331063 11O GLO. EQ  56
 210352192 2331065 11O GLO. EQ  56
 210352192 2132075 12I GLO. EQ  56
