matricula  U.E.A. Trim Ev. Cal Plan
2142018060 2312055 19P GLO. B   52 BE01
2142018060 2312057 19P GLO. B   52 BF01
2142018060 2352036 19O GLO. MB  52 BC03
2142018060 2312060 19O GLO. NA  52 BG01A
2142018060 2352034 20I GLO. MB  52 BF01
2142018060 2312095 20I GLO. MB  52 BF01A
2142018060 2341086 20I REC. S   52 J41086
2142018060 2255066 20P GLO. B   52 HF13
2142018060 2312083 20P GLO. B   52 BE01
2142018060 2255317 20O GLO. MB  52 BA51
2142018257 2300033 14P GLO. B   52 BA05
2142018257 2300034 14P GLO. S   52 BA05
2142018257 2300035 14P GLO. MB  52 BA05A
2142018257 2312047 14P GLO. B   52 BA01
2142018257 2312048 14O GLO. NA  52 BB01
2142018257 2341086 14O GLO. NA  52 BB01
2142018257 2312052 14O GLO. S   52 BB01
2142018257 2312056 14O GLO. B   52 BB01
2142018257 2341086 14O REC. NA  52 J41086
2142018257 2312048 14O REC. NA  52 J12048
2142018257 2312053 15I GLO. S   52 BC01
2142018257 2341086 15I GLO. B   52 BB05
2142018257 2342000 15P GLO. NA  52 BF52
2142018257 2341089 15P GLO. MB  52 BC01
2142018257 2312049 15P GLO. NA  52 BC01
2142018257 2255064 15O GLO. B   52 HD06
2142018257 2341093 15O REC. B   52 J41093
2142018257 2312049 16I GLO. B   52 BC01A
2142018257 2255065 16I GLO. B   52 HE07
2142018257 2352035 16P GLO. B   52 BE01
2142018257 2312054 16P GLO. NA  52 BD51
2142018257 2255066 16P GLO. B   52 HF03
2142018257 2342000 16P GLO. B   52 BD51
2142018257 2352036 16O GLO. B   52 BF01
2142018257 2312057 16O GLO. S   52 BF51
2142018257 2312054 16O GLO. S   52 BD51A
2142018257 2352038 16O GLO. NA  52 BD05
2142018257 2342002 16O GLO. S   52 BF52
2142018257 2312050 17I GLO. NA  52 BD01
2142018257 2321060 17P GLO. S   52 BF06A
2142018257 2212001 17P GLO. NA  52 HA13
2142018257 2312060 17P GLO. NA  52 BG01
2142018257 2331065 17P GLO. NA  52 BD07
2142018257 2312061 17O GLO. S   52 BH51
2142018257 2352034 17O GLO. MB  52 BF01
2142018257 2312060 17O GLO. B   52 BG51
2142018257 2110016 18I GLO. S   52 CA01
2142018257 2312058 18I GLO. NA  52 BG01
2142018257 2312059 18I GLO. B   52 BG01
2142018257 2312063 18I GLO. S   52 BH01
2142018257 2293085 18I GLO. NA  52 HH01
2142018257 2312058 18I REC. NA  52 J12058
2142018257 2312050 18P GLO. NA  52 BD01
2142018257 2352024 18P GLO. B   52 BK55
2142018257 2312050 18P REC. S   52 J12050
2142018257 2312096 18O GLO. MB  52 BG01B
2142018257 2211076 18O GLO. MB  52 HA01
2142018257 2312064 18O GLO. B   52 BI01
2142018257 2312062 18O GLO. S   52 BH51
2142018257 2312055 19I GLO. NA  52 BE51
2142018257 2312086 19I GLO. S   52 BI01
2142018257 2141116 19I GLO. MB  52 CM01
2142018257 2312055 19I REC. S   52 J12055
2142018257 2255187 19P GLO. MB  52 HC03
2142018257 2312094 19P GLO. MB  52 BE01D
2142018257 2312065 19P GLO. B   52 BI01
2142018257 2312084 19O GLO. MB  52 BI01
2142018257 2312067 19O GLO. MB  52 BJ22
2142018257 2312058 19O GLO. B   52 BG51
2142018257 2000001 20I GLO. MB  52 MDEX101
2142018257 2312068 20I GLO. MB  52 BK22
2142018257 2352032 20I GLO. B   52 BL55
2142018257 2255317 20P GLO. MB  52 BA57
2142018257 2312069 20P GLO. MB  52 BL22
2142018257 2312072 20P GLO. MB  52 BE01
2142018257 2351096 20P GLO. B   52 BK05
2142018257 2352017 20O GLO. MB  52 BL05
2142018257 2352016 20O GLO. MB  52 BL55
2142018257 2312066 20O GLO. MB  52 BI01
2142018757 2300033 14P GLO. S   52 BA05
2142018757 2300034 14P GLO. NA  52 BA05
2142018757 2300035 14P GLO. S   52 BA05B
2142018757 2312047 14P GLO. S   52 BA01
2142018757 2312056 14O GLO. NA  52 BB51A
2142018757 2300034 14O GLO. S   52 BA55
2142018757 2312048 15I GLO. B   52 BB51
2142018757 2341086 15I GLO. NA  52 BB05
2142018757 2312056 15P REC. S   52 J12056
2142018757 2312052 15O GLO. S   52 BB01A
2142018757 2341086 15O GLO. NA  52 BB51
2142018757 2312049 16I GLO. S   52 BC01A
2142018757 2312053 16I GLO. NA  52 BC01A
2142018757 2312053 16I REC. NA  52 J12053
2142018757 2255064 16P GLO. S   52 HD04
2142018757 2312053 16P GLO. B   52 BC01A
2142018757 2312054 16O GLO. S   52 BD01B
2142018757 2312050 16O GLO. NA  52 BD51B
2142018757 2255065 17I GLO. B   52 HE08
2142018757 2352038 17I GLO. B   52 BC01
2142018757 2312050 17P GLO. NA  52 BD51
2142018757 2312055 17P GLO. S   52 BE01
2142018757 2312050 17P REC. S   52 J12050
2142018757 2352035 17O GLO. S   52 BB01
2142018757 2341086 17O REC. NA  52 J41086
2142018757 2352036 18I GLO. NA  52 BC01
2142018757 2312057 18I REC. B   52 J12057
2142018757 2341086 18I REC. B   52 J41086
2142018757 2312051 18P GLO. NA  52 BE51
2142018757 2341089 18P GLO. B   52 BC01A
2142018757 2342000 18P GLO. S   52 BD01
2142018757 2312059 18O GLO. NA  52 BG01
2142018757 2341093 18O GLO. NA  52 BD51
2142018757 2255066 18O GLO. S   52 HF12
2142018757 2312051 18O GLO. B   52 BE51
2142018757 2321062 19I GLO. MB  52 BC06A
2142018757 2312061 19I GLO. NA  52 BH01
2142018757 2312058 19I GLO. NA  52 BG01
2142018757 2352034 19I GLO. MB  52 BF51
2142018757 2312061 19I REC. S   52 J12061
2142018757 2312059 19P GLO. NA  52 BG51
2142018757 2341093 19P GLO. B   52 BD52
2142018757 2312063 19P REC. S   52 J12063
2142018757 2331087 19O GLO. NA  52 BG57
2142018757 2352036 19O GLO. MB  52 BC03
2142018757 2312058 19O GLO. S   52 BG51
2142018757 2331062 19O GLO. NA  52 BB08A
2142018757 2312059 19O REC. B   52 J12059
2142018757 2342039 19O REC. B   52 J42039
2142018757 2312064 20I GLO. B   52 BI01
2142018757 2312062 20I GLO. B   52 BH51
2142018757 2321082 20I GLO. MB  52 BI06A
2142018757 2312060 20P GLO. B   52 BG01
2142018757 2255317 20P GLO. MB  52 BA57
2142018757 2312065 20P GLO. MB  52 BI51
2142018757 2000001 20P GLO. MB  52 MDEX103
2142018757 2312066 20O GLO. MB  52 BI01
2142018757 2312077 20O GLO. MB  52 BE01
2142018882 2300033 14P GLO. S   52 BA05
2142018882 2300034 14P GLO. NA  52 BA05
2142018882 2300035 14P GLO. B   52 BA05B
2142018882 2312047 14P GLO. B   52 BA01
2142018882 2312052 14O GLO. S   52 BB01A
2142018882 2300034 14O GLO. B   52 BA03
2142018882 2312048 15I GLO. S   52 BB01A
2142018882 2312053 15I GLO. S   52 BC01
2142018882 2341086 15I GLO. S   52 BB05
2142018882 2312049 15P GLO. B   52 BC51
2142018882 2341089 15P GLO. MB  52 BC01
2142018882 2341093 15O GLO. NA  52 BD51
2142018882 2312056 15O GLO. NA  52 BB01A
2142018882 2342000 16P GLO. B   52 BD01
2142018882 2312056 16P GLO. S   52 BB01
2142018882 2341093 16P GLO. B   52 BD52
2142018882 2312050 16O GLO. NA  52 BD01A
2142018882 2352038 16O GLO. S   52 BD55
2142018882 2312054 16O GLO. S   52 BD01A
2142018882 2352035 16O REC. MB  52 J52035
2142018882 2312050 17I GLO. B   52 BD01A
2142018882 2312055 17I GLO. NA  52 BE01A
2142018882 2352034 17I GLO. B   52 BFO1
2142018882 2312057 17I GLO. S   52 BF51
2142018882 2312074 17P GLO. MB  52 BE01
2142018882 2312060 17P GLO. NA  52 BG01
2142018882 2312059 17P GLO. NA  52 BG51
2142018882 2352036 17P REC. MB  52 J52036
2142018882 2255317 18I GLO. NA  52 BA51
2142018882 2312070 18P GLO. NA  52 BE01
2142018882 2312055 19P GLO. S   52 BE01
2142018882 2312051 19P GLO. B   52 BE01
2142018882 2255317 19P REC. MB  52 J55317
2142018882 2312059 19O GLO. S   52 BG01
2142018882 2312058 19O GLO. S   52 BG51
2142018882 2312061 20I GLO. B   52 BH51
2142018882 2312062 20I GLO. B   52 BH51
2142018882 2312063 20I GLO. MB  52 BH51
2142018882 2211075 20P GLO. MB  52 HA51
2142018882 2312064 20P GLO. MB  52 BI01
2142018882 2312070 20P GLO. MB  52 BE01
2142018882 2312065 20P GLO. MB  52 BI51
2142018882 2312071 20O GLO. MB  52 BE01
2142019138 2300033 14P GLO. NA  52 BA05
2142019138 2300033 14P REC. S   52 J00033
2142019138 2300034 14P GLO. B   52 BA05
2142019138 2300035 14P GLO. MB  52 BA05B
2142019138 2312047 14P GLO. B   52 BA01
2142019138 2312052 14O GLO. B   52 BB01A
2142019138 2312056 14O GLO. S   52 BB51A
2142019138 2312048 15I GLO. S   52 BB01
2142019138 2312053 15I GLO. S   52 BC01
2142019138 2341086 15I GLO. NA  52 BB52
2142019138 2312049 15P GLO. S   52 BC01A
2142019138 2352038 15P GLO. S   52 BC51
2142019138 2341086 15P REC. MB  52 J41086
2142019138 2342000 15O GLO. B   52 BD01A
2142019138 2312054 15O GLO. S   52 BD01
2142019138 2312050 15O GLO. NA  52 BD01A
2142019138 2312055 16I GLO. B   52 BE01
2142019138 2341089 16I GLO. B   52 BC51
2142019138 2352035 16I GLO. NA  52 BB02
2142019138 2351096 16P GLO. B   52 BK05
2142019138 2352035 16P GLO. MB  52 BE02
2142019138 2331080 16O GLO. NA  52 BG07A
2142019138 2352036 16O GLO. MB  52 BF01
2142019138 2312050 16O GLO. B   52 BD51B
2142019138 2341095 17I GLO. NA  52 BD02
2142019138 2312051 17I GLO. B   52 BE51A
2142019138 2331067 17I GLO. NA  52 BF08
2142019138 2331067 17I REC. NA  52 J31067
2142019138 2312059 17P GLO. B   52 BG01
2142019138 2352034 17P GLO. MB  52 BF01
2142019138 2321060 17P GLO. B   52 BF06B
2142019138 2341093 17P GLO. NA  52 BD51
2142019138 2312061 17O GLO. B   52 BH51
2142019138 2312063 17O GLO. S   52 BH01
2142019138 2321067 17O REC. MB  52 J21067
2142019138 2312095 18I GLO. MB  52 BF01A
2142019138 2312064 18I GLO. MB  52 BI01
2142019138 2312057 18I GLO. B   52 BF01
2142019138 2341095 18I REC. B   52 J41095
2142019138 2321050 18P GLO. MB  52 BA06
2142019138 2312060 18P GLO. NA  52 BG01A
2142019138 2312096 18P GLO. MB  52 BF01B
2142019138 2312058 18P GLO. S   52 BG01A
2142019138 2312062 18P GLO. MB  52 BH01
2142019138 2312060 18O GLO. NA  52 BG01
2142019138 2341093 18O GLO. B   52 BD05
2142019138 2255101 19I GLO. B   52 HA01
2142019138 2312087 19I GLO. S   52 BI01
2142019138 2255317 19P GLO. NA  52 BA52
2142019138 2000013 19O GLO. NA  52 MDEX202
2142019138 2321070 19O GLO. MB  52 BG06B
2142019138 2312072 19O GLO. MB  52 BE01
2142019138 2255317 20I GLO. MB  52 BA02
2142019138 2000010 20I GLO. MB  52 MDEX201
2142019138 2312065 20I GLO. MB  52 BI51
2142019138 2312066 20P GLO. S   52 BI01
2142019138 2312067 20P GLO. MB  52 BJ13
2142019138 2312083 20O GLO. B   52 BE01
2142019138 2321090 20O GLO. MB  52 BF06
2142019138 2352032 20O GLO. MB  52 BL55
2142019138 2312068 20O GLO. MB  52 BK13
2142019138 2224042 20O REC. MB  52 J24042
2142019861 2300033 14P GLO. B   52 BA53
2142019861 2300034 14P GLO. S   52 BA53
2142019861 2300035 14P GLO. MB  52 BA53A
2142019861 2312047 14P GLO. B   52 BA53
2142019861 2312052 14O GLO. B   52 BB01A
2142019861 2312056 14O GLO. B   52 BB51
2142019861 2341086 14O GLO. NA  52 BB51
2142019861 2312053 15I GLO. B   52 BC01
2142019861 2341086 15I GLO. S   52 BB05
2142019861 2342000 15P GLO. NA  52 BF52
2142019861 2341089 15P GLO. MB  52 BC01
2142019861 2312049 15P GLO. S   52 BC01
2142019861 2341093 15O GLO. B   52 BD51
2142019861 2312054 15O GLO. NA  52 BD01
2142019861 2342000 16I GLO. NA  52 BF52
2142019861 2352038 16I GLO. S   52 BC51
2142019861 2312048 16P GLO. S   52 BB01
2142019861 2312054 16O GLO. MB  52 BD01B
2142019861 2352035 16O GLO. B   52 BE01
2142019861 2312050 16O GLO. B   52 BD01B
2142019861 2321050 16O GLO. B   52 BA06
2142019861 2312055 17I GLO. S   52 BE01A
2142019861 2352034 17I GLO. B   52 BF51
2142019861 2312051 17I GLO. S   52 BE51A
2142019861 2312057 17I GLO. B   52 BF51
2142019861 2312096 17P GLO. MB  52 BG01D
2142019861 2312061 17P GLO. MB  52 BH01
2142019861 2352036 17P GLO. NA  52 BC03
2142019861 2312059 17P GLO. S   52 BG51
2142019861 2312058 17P GLO. S   52 BG01
2142019861 2312063 17P GLO. B   52 BH01
2142019861 2312060 17O GLO. NA  52 BG01
2142019861 2312081 17O GLO. MB  52 BE01
2142019861 2312064 17O GLO. MB  52 BI51
2142019861 2352036 17O GLO. B   52 BC01
2142019861 2312091 18I GLO. MB  52 BI01
2142019861 2312062 18I GLO. B   52 BH01A
2142019861 2312060 18I GLO. B   52 BG01
2142019861 2312066 18I GLO. MB  52 BI51
2142019861 2224042 18P GLO. S   52 HA01ED
2142019861 2312094 18P GLO. NA  52 BE01A
2142019861 2255108 18P GLO. NA  52 HC51
2142019861 2312071 18P GLO. NA  52 BE01
2142019861 2312085 18P GLO. NA  52 BI01
2142019861 2312075 18O GLO. B   52 BE01
2142019861 2312095 18O GLO. MB  52 BF01E
2142019861 2312086 19I GLO. NA  52 BI01
2142019861 2312079 19I GLO. B   52 BE01
2142019861 2312065 19I GLO. NA  52 BI01
2142019861 2312067 19I GLO. MB  52 BJ07
2142019861 2312065 19I REC. S   52 J12065
2142019861 2312068 19P GLO. MB  52 BK07
2142019861 2352024 19P GLO. MB  52 BK55
2142019861 2312084 19P GLO. MB  52 BI01
2142019861 2312080 19P GLO. B   52 BF01
2142019861 2312069 19O GLO. MB  52 BL07
2142019861 2312071 19O GLO. S   52 BE01
2142019861 2312083 19O GLO. S   52 BE01
2142019861 2312077 19O GLO. S   52 BE01
2142019861 2342000 19O REC. S   52 J42000
2142019861 2255317 20I GLO. MB  52 BA02
2142019861 2141116 20P GLO. MB  52 CM01
2142019861 2000001 20P GLO. MB  52 MDEX103
2142019978 2300033 14P GLO. MB  52 BA53
2142019978 2300034 14P GLO. MB  52 BA53
2142019978 2300035 14P GLO. MB  52 BA53A
2142019978 2312047 14P GLO. B   52 BA53
2142019978 2312048 14O GLO. S   52 BB01
2142019978 2341086 14O GLO. NA  52 BB01
2142019978 2312052 14O GLO. MB  52 BB01
2142019978 2312056 14O GLO. B   52 BB01
2142019978 2312049 15I GLO. NA  52 BC01
2142019978 2312053 15I GLO. NA  52 BC01
2142019978 2352038 15I GLO. NA  52 BC01
2142019978 2341086 15I GLO. NA  52 BB52
2142019978 2312049 15P GLO. MB  52 BC01A
2142019978 2312053 15P GLO. MB  52 BC01A
2142019978 2255064 15P REC. B   52 J55064
2142019978 2312054 15O GLO. MB  52 BD01
2142019978 2352038 15O GLO. MB  52 BD55
2142019978 2255065 15O REC. B   52 J55065
2142019978 2312050 16I GLO. NA  52 BB01
2142019978 2312055 16P GLO. B   52 BE01
2142019978 2255066 16P REC. B   52 J55066
2142019978 2341086 16P REC. MB  52 J41086
2142019978 2342039 16O GLO. MB  52 BG12
2142019978 2352034 16O GLO. MB  52 BA05C
2142019978 2312050 16O GLO. NA  52 BD01B
2142019978 2352035 16O GLO. NA  52 BE02
2142019978 2312050 16O REC. MB  52 J12050
2142019978 2312057 16O REC. MB  52 J12057
2142019978 2352035 17I GLO. MB  52 BB51
2142019978 2341089 17I GLO. NA  52 BC01A
2142019978 2312060 17I GLO. MB  52 BG01
2142019978 2341089 17I REC. B   52 J41089
2142019978 2312059 17I REC. MB  52 J12059
2142019978 2341093 17P GLO. B   52 BD02
2142019978 2321060 17P GLO. NA  52 BF06A
2142019978 2293027 17O GLO. S   52 HD01
2142019978 2312058 17O GLO. S   52 BG01
2142019978 2342000 18I GLO. S   52 BD01
2142019978 2321060 18I GLO. MB  52 BF06B
2142019978 2312051 18P GLO. MB  52 BE51
2142019978 2312061 18P GLO. MB  52 BH01
2142019978 2342016 18P GLO. MB  52 BH02
2142019978 2331065 18O GLO. NA  52 BD08
2142019978 2312063 18O GLO. B   52 BH01
2142019978 2331062 18O GLO. B   52 BB08
2142019978 2352036 19I GLO. B   52 BF01
2142019978 2312064 19I GLO. MB  52 BI01
2142019978 2312095 19P GLO. MB  52 BF01C
2142019978 2312090 19P GLO. MB  52 BI01
2142019978 2130030 19P GLO. NA  52 CA01
2142019978 2312094 19O GLO. MB  52 BE01E
2142019978 2312062 19O GLO. B   52 BH01
2142019978 2312072 19O GLO. B   52 BE01
2142019978 2321070 19O REC. B   52 J21070
2142019978 2312066 20I GLO. MB  52 BI01
2142019978 2312065 20P GLO. MB  52 BI01
2142019978 2312067 20P GLO. MB  52 BJ05
2142019978 2312096 20P REC. MB  52 J12096
2142019978 2341094 20O GLO. MB  52 BD02
2142019978 2312068 20O GLO. MB  52 BK05
2142019978 2312081 20O GLO. MB  52 BE01
2142019978 2255183 20O GLO. B   52 HA12
2142020033 2300033 14P GLO. B   52 BA53
2142020033 2300034 14P GLO. B   52 BA53
2142020033 2300035 14P GLO. MB  52 BA53A
2142020033 2312047 14P GLO. NA  52 BA53
2142020033 2312047 14P REC. NA  52 J12047
2142020033 2341086 14O GLO. NA  52 BB52
2142020033 2312052 14O GLO. B   52 BB01B
2142020033 2312053 15I GLO. S   52 BC01
2142020033 2341086 15I GLO. NA  52 BB05
2142020033 2312047 15P GLO. B   52 BA01A
2142020033 2341086 15P REC. B   52 J41086
2142020033 2342000 15O GLO. B   52 BD01A
2142020033 2312056 15O GLO. S   52 BB01A
2142020033 2312048 15O REC. NA  52 J12048
2142020033 2312049 16I GLO. B   52 BC01A
2142020033 2341089 16I GLO. B   52 BC51
2142020033 2312054 16P GLO. NA  52 BD51
2142020033 2352038 16P GLO. S   52 BD05
2142020033 2312054 16O GLO. S   52 BD01B
2142020033 2312050 16O GLO. NA  52 BD01B
2142020033 2312048 16O GLO. S   52 BB51
2142020033 2341093 16O GLO. NA  52 BC52
2142020033 2352035 17I GLO. MB  52 BB51
2142020033 2312055 17I GLO. MB  52 BE51
2142020033 2312050 17I GLO. S   52 BD01
2142020033 2341093 17I GLO. NA  52 BD01
2142020033 2312051 17P GLO. S   52 BE51
2142020033 2312057 17P GLO. S   52 BF51
2142020033 2342025 17P GLO. MB  52 BF02
2142020033 2352034 17P GLO. B   52 BA05A
2142020033 2312061 17O GLO. S   52 BH51
2142020033 2312059 17O GLO. B   52 BG51
2142020033 2312058 17O GLO. NA  52 BG01
2142020033 2312062 17O GLO. NA  52 BH51
2142020033 2312060 17O GLO. B   52 BG51
2142020033 2352036 17O REC. MB  52 J52036
2142020033 2312062 18I GLO. B   52 BH51
2142020033 2312063 18I GLO. B   52 BH51
2142020033 2341095 18P GLO. B   52 BD02
2142020033 2312064 18P GLO. B   52 BI01
2142020033 2321089 18P GLO. MB  52 BF06
2142020033 2312058 18P GLO. S   52 BG01A
2142020033 2312065 18P GLO. NA  52 BI01
2142020033 2312082 18O GLO. NA  52 BI01
2142020033 2312065 18O GLO. B   52 BI01
2142020033 2321070 18O GLO. MB  52 BG06B
2142020033 2312066 18O GLO. S   52 BI01
2142020033 2312072 18O GLO. B   52 BE01
2142020033 2321088 18O REC. MB  52 J21088
2142020033 2352011 19I GLO. MB  52 BL55
2142020033 2352015 19I GLO. B   52 BL55
2142020033 2000004 19I GLO. B   52 MDEX201
2142020033 2352018 19I GLO. MB  52 BJ55
2142020033 2312067 19P GLO. MB  52 BJ03
2142020033 2293085 19P GLO. B   52 HH03
2142020033 2293037 19P GLO. B   52 HJ01
2142020033 2292077 19P GLO. MB  52 HA51
2142020033 2312094 19O GLO. MB  52 BE01G
2142020033 2312068 19O GLO. MB  52 BK03
2142020033 2352032 19O GLO. B   52 BL55
2142020033 2321067 19O GLO. MB  52 BB06
2142020033 2312069 20I GLO. MB  52 BL03
2142020033 2312087 20P GLO. B   52 BI01
2142020033 2293055 20P GLO. S   52 HI01
2142020033 2255064 20P REC. B   52 J55064
2142020033 2341093 20P REC. B   52 J41093
2142020033 2255065 20O REC. S   52 J55065
2142020604 2300033 14P GLO. B   52 BA53
2142020604 2300034 14P GLO. MB  52 BA53
2142020604 2300035 14P GLO. MB  52 BA53B
2142020604 2312047 14P GLO. B   52 BA53
2142020604 2312048 14O GLO. S   52 BB01
2142020604 2341086 14O GLO. B   52 BB01
2142020604 2312052 14O GLO. B   52 BB01
2142020604 2312056 14O GLO. B   52 BB01
2142020604 2312049 15I GLO. S   52 BC01
2142020604 2341089 15I GLO. S   52 BC01
2142020604 2352038 15I GLO. B   52 BC01
2142020604 2312053 15I GLO. NA  52 BC51
2142020604 2341093 15P GLO. B   52 BD52
2142020604 2342000 15P REC. MB  52 J42000
2142020604 2312054 15O GLO. S   52 BD51
2142020604 2312050 15O GLO. NA  52 BD01A
2142020604 2352035 15O REC. B   52 J52035
2142020604 2312055 16I GLO. NA  52 BE51
2142020604 2312053 16I GLO. MB  52 BC01A
2142020604 2352034 16I REC. MB  52 J52034
2142020604 2352036 16I REC. MB  52 J52036
2142020604 2312059 16P GLO. B   52 BG01
2142020604 2312057 16P GLO. B   52 BF01
2142020604 2342039 16P GLO. MB  52 BI02
2142020604 2312060 16P REC. MB  52 J12060
2142020604 2321088 16P REC. MB  52 J21088
2142020604 2312055 16O GLO. B   52 BE01B
2142020604 2312058 16O GLO. B   52 BG01A
2142020604 2352015 16O GLO. MB  52 BL55
2142020604 2352018 16O GLO. MB  52 BJ55
2142020604 2312061 16O REC. MB  52 J12061
2142020604 2312062 17I GLO. NA  52 BH01A
2142020604 2321060 17I GLO. B   52 BF06A
2142020604 2312050 17I GLO. S   52 BD01
2142020604 2312063 17I REC. MB  52 J12063
2142020604 2351096 17I REC. MB  52 J51096
2142020604 2242036 17P GLO. NA  52 HA03
2142020604 2255147 17P GLO. B   52 HJ04
2142020604 2312064 17P GLO. MB  52 BI51
2142020604 2293037 17P GLO. B   52 HJ01
2142020604 2255064 17O GLO. NA  52 HD53
2142020604 2312066 17O GLO. MB  52 BI51
2142020604 2312051 17O GLO. B   52 BE01A
2142020604 2312062 17O REC. B   52 J12062
2142020604 2321071 17O REC. MB  52 J21071
2142020604 2255064 18I GLO. B   52 HD07
2142020604 2000014 18I GLO. MB  52 MDEX203
2142020604 2342005 18I GLO. MB  52 BH52
2142020604 2312065 18I GLO. MB  52 BI01
2142020604 2312067 18I GLO. MB  52 BJ06
2142020604 2255065 18P GLO. NA  52 HE51
2142020604 2352023 18P GLO. MB  52 BK55
2142020604 2312068 18P GLO. MB  52 BK06
2142020604 2352031 18P GLO. MB  52 BL05
2142020604 2312094 18P REC. MB  52 J12094
2142020604 2312069 18O GLO. MB  52 BL06
2142020604 2255065 18O GLO. S   52 HE11
2142020604 2321067 18O GLO. B   52 BB06B
2142020604 2312081 18O GLO. MB  52 BE01
2142020604 2000003 19I GLO. B   52 MDEX201
2142020604 2212001 19P GLO. B   52 HA53
